iso_code,wb_country_name,wb_region,income_group,lending_type,gdp_per_capita_ppp_2021,gdp_per_capita_ppp_2021_year,gdp_per_capita_ppp_2021_lag,urban_population_pct,urban_population_pct_year,urban_population_pct_lag,population_age_65plus_pct,population_age_65plus_pct_year,population_age_65plus_pct_lag,health_expenditure_per_capita_usd,health_expenditure_per_capita_usd_year,health_expenditure_per_capita_usd_lag,uhc_service_coverage_index,uhc_service_coverage_index_year,uhc_service_coverage_index_lag,manufacturing_value_added_pct_gdp,manufacturing_value_added_pct_gdp_year,manufacturing_value_added_pct_gdp_lag,pm25_mean_annual_ug_m3,pm25_mean_annual_ug_m3_year,pm25_mean_annual_ug_m3_lag,log_gdp_per_capita_ppp,log_health_expenditure_per_capita
MCO,Monaco,Europe & Central Asia,High income,Not classified,,,,100.0,2022,0,37.0612486033161,2022,0,7674.09814453,2022.0,0.0,,,,,,,12.8418535012439,2022.0,0.0,,8.94573635993455
MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD,15350.3120408391,2022.0,0.0,42.4048843383789,2022,0,15.1170014189217,2022,0,394.42373657,2022.0,0.0,,,,9.25131924589376,2022.0,0.0,14.5523227409262,2022.0,0.0,9.638956224335796,5.9799579407252725
MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA,1602.42805197529,2022.0,0.0,31.5397813465886,2022,0,3.26762489022296,2022,0,15.85809231,2022.0,0.0,,,,12.0636550720283,2022.0,0.0,13.7055222398519,2022.0,0.0,7.3798991487628385,2.8248307972988203
MDV,Maldives,South Asia,Upper middle income,IDA,21357.8112511153,2022.0,0.0,41.0641769690663,2022,0,4.08161318358005,2022,0,883.91467285,2022.0,0.0,,,,1.99500404232389,2022.0,0.0,10.4145518024435,2022.0,0.0,9.96921963848777,6.785491225500961
MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD,21391.8573698845,2022.0,0.0,79.199683215791,2022,0,7.74526983999124,2022,0,650.97070313,2022.0,0.0,,,,21.48647019504,2022.0,0.0,16.6329908517605,2022.0,0.0,9.97081237753468,6.479999627067404
MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD,22822.2333994259,2022.0,0.0,61.9530566607267,2022,0,17.047678201619,2022,0,561.69281006,2022.0,0.0,,,,13.1851623117228,2022.0,0.0,22.5016591432148,2022.0,0.0,10.035534304852305,6.332733848785181
MLI,Mali,Sub-Saharan Africa ,Low income,IDA,2813.81095962565,2022.0,0.0,30.4015705681899,2022,0,2.4262091377493,2022,0,31.0949192,2022.0,0.0,,,,7.37164441273169,2022.0,0.0,37.3348886349998,2022.0,0.0,7.942650383656524,3.468697737234478
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,56874.4339327368,2022.0,0.0,95.6003155132879,2022,0,19.2843700775476,2022,0,3362.42382813,2022.0,0.0,,,,6.2436057114897,2022.0,0.0,11.578291572615,2022.0,0.0,10.948618785810728,8.120714730600035
MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA,5350.47666899931,2022.0,0.0,30.311095757938,2022,0,6.87716132590698,2022,0,57.96875763,2022.0,0.0,,,,25.559555440961,2022.0,0.0,32.8498528834077,2022.0,0.0,8.585127814702568,4.077007771959383
MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD,25583.3155690619,2022.0,0.0,65.4012965440866,2022,0,17.1459251034129,2022,0,1032.91149902,2022.0,0.0,,,,3.75094763869843,2022.0,0.0,18.6822081301969,2022.0,0.0,10.149734769623286,6.9411044605155165
MNG,Mongolia,East Asia & Pacific,Upper middle income,IBRD,15310.4349469163,2022.0,0.0,69.783805847168,2022,0,4.61634103806392,2022,0,448.24212646,2022.0,0.0,,,,7.11716459497276,2022.0,0.0,40.9215812032638,2022.0,0.0,9.636355210380959,6.107561999544589
MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA,1476.73432917026,2022.0,0.0,35.0536638047945,2022,0,2.77309890426475,2022,0,47.69813538,2022.0,0.0,,,,8.13801372931829,2022.0,0.0,16.045018396151,2022.0,0.0,7.298265335128041,3.885640741470534
MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD,25005.0666145723,2022.0,0.0,39.0000125885784,2022,0,12.3957639095405,2022,0,590.91522217,2022.0,0.0,,,,11.8013954595079,2022.0,0.0,15.054806246095,2022.0,0.0,10.126873738994941,6.383363418835158
MWI,Malawi,Sub-Saharan Africa ,Low income,IDA,1659.95933825168,2022.0,0.0,16.7146031979436,2022,0,2.61321944653068,2022,0,40.03453827,2022.0,0.0,,,,10.7499433718723,2022.0,0.0,20.1661455127716,2022.0,0.0,7.4151506290316975,3.7144141089165053
MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD,32129.2217820113,2022.0,0.0,75.9741357073003,2022,0,7.18563935667379,2022,0,458.21963501,2022.0,0.0,,,,23.3383196840342,2022.0,0.0,15.3331668435575,2022.0,0.0,10.377552354731936,6.129528603259328
NER,Niger,Sub-Saharan Africa ,Low income,IDA,1724.89699425215,2022.0,0.0,17.477207007512,2022,0,2.55072569807182,2022,0,26.50681686,2022.0,0.0,,,,6.92081274422267,2022.0,0.0,74.5735734758223,2022.0,0.0,7.453502190981956,3.3144338597720946
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend,7752.26206495247,2022.0,0.0,61.3727650622225,2022,0,3.00794221997644,2022,0,89.62958527,2022.0,0.0,,,,9.13653170096745,2022.0,0.0,70.6169092406565,2022.0,0.0,8.955868945395721,4.506780707977659
NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA,7277.82041652584,2022.0,0.0,58.9954376220703,2022,0,5.23936494428067,2022,0,208.56825256,2022.0,0.0,,,,14.4441982412207,2022.0,0.0,20.8229199248067,2022.0,0.0,8.89272409736534,5.34504947418074
NLD,Netherlands,Europe & Central Asia,High income,Not classified,71324.0360229425,2022.0,0.0,94.9856177734136,2022,0,19.9012830406524,2022,0,5967.90429688,2022.0,0.0,,,,10.3475478456863,2022.0,0.0,9.71599320228502,2022.0,0.0,11.175002681135096,8.694318654681092
NOR,Norway,Europe & Central Asia,High income,Not classified,95109.8201605729,2022.0,0.0,82.9563661816034,2022,0,18.3301335040316,2022,0,8692.57617188,2022.0,0.0,,,,4.77970222585039,2022.0,0.0,6.02028911555586,2022.0,0.0,11.462798018723584,9.070339660864239
NPL,Nepal,South Asia,Lower middle income,IDA,4763.38751073946,2022.0,0.0,66.2992968721053,2022,0,6.19751969986239,2022,0,87.34230042,2022.0,0.0,,,,4.8320719144747,2022.0,0.0,50.6322528228936,2022.0,0.0,8.468924268632195,4.481219046354576
NZL,New Zealand,East Asia & Pacific,High income,Not classified,49842.9845334162,2022.0,0.0,83.8547305017812,2022,0,16.4463886430602,2022,0,5138.33789063,2022.0,0.0,,,,8.91308818638142,2022.0,0.0,6.98542238085309,2022.0,0.0,10.816653096762899,8.544679535099311
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,39780.2122774985,2022.0,0.0,80.0117053152301,2022,0,2.65754744065083,2022,0,712.06097412,2022.0,0.0,,,,10.5205216106671,2022.0,0.0,52.137724533898,2022.0,0.0,10.591150026491096,6.569566934457725
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,5526.27928310213,2022.0,0.0,38.3740439760816,2022,0,4.11167709278366,2022,0,38.76602173,2022.0,0.0,,,,13.7586338644974,2022.0,0.0,57.8617671689119,2022.0,0.0,8.61745098124274,3.6830128222824534
PAN,Panama,Latin America & Caribbean ,High income,IBRD,33915.1693306309,2022.0,0.0,65.8211343914956,2022,0,8.76630082942247,2022,0,1572.93017578,2022.0,0.0,,,,5.07771354013817,2022.0,0.0,15.213921782961,2022.0,0.0,10.43164715105888,7.361331066989558
PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD,15566.5242612563,2022.0,0.0,84.3663554951194,2022,0,8.81067934047644,2022,0,445.10473633,2022.0,0.0,,,,12.389286796186,2022.0,0.0,32.4787651622913,2022.0,0.0,9.652942245200911,6.100553759271311
PHL,Philippines,East Asia & Pacific,Upper middle income,IBRD,9457.10395402883,2022.0,0.0,54.7902343568327,2022,0,5.04131518299472,2022,0,182.93432617,2022.0,0.0,,,,17.2293794131524,2022.0,0.0,24.241932485757,2022.0,0.0,9.154627214265098,5.214578770907685
PLW,Palau,East Asia & Pacific,High income,IBRD,16258.6271292912,2022.0,0.0,79.1134831712956,2022,0,10.3778365898981,2022,0,2077.734375,2022.0,0.0,,,,1.07838980000924,2022.0,0.0,5.26057416498998,2022.0,0.0,9.696440451060955,7.639514513942508
POL,Poland,Europe & Central Asia,High income,IBRD,43405.0215797441,2022.0,0.0,59.8315488048321,2022,0,19.0192157040405,2022,0,1219.29125977,2022.0,0.0,,,,17.6513214118709,2022.0,0.0,15.8902118298564,2022.0,0.0,10.678353456541203,7.1068448467504295
PRT,Portugal,Europe & Central Asia,High income,Not classified,41070.8611529744,2022.0,0.0,61.1259255772782,2022,0,23.688003515383,2022,0,2600.56665039,2022.0,0.0,,,,12.4622635474503,2022.0,0.0,9.24389572463552,2022.0,0.0,10.62307852252901,7.863869100386796
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD,15222.8920228598,2022.0,0.0,68.6396537819458,2022,0,6.23091107355945,2022,0,480.02862549,2022.0,0.0,,,,19.4934654881433,2022.0,0.0,14.3967643392135,2022.0,0.0,9.630621316390389,6.1759267807881875
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,114740.12361423,2022.0,0.0,99.243997525719,2022,0,1.39110202233051,2022,0,1781.50390625,2022.0,0.0,,,,9.28538916332181,2022.0,0.0,111.914953972534,2022.0,0.0,11.65043377080645,7.48577434373065
ROU,Romania,Europe & Central Asia,High income,IBRD,39256.8260854977,2022.0,0.0,52.1634832477272,2022,0,19.5152470245056,2022,0,902.2677002,2022.0,0.0,,,,13.822743326618,2022.0,0.0,16.410091955998,2022.0,0.0,10.577906094048185,6.806018965960852
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,38214.69140625,2022.0,0.0,74.8544893625017,2022,0,16.0755362936472,2022,0,1082.82104492,2022.0,0.0,,,,13.1487193587336,2022.0,0.0,11.7967766756222,2022.0,0.0,10.55100148004897,6.988248080658938
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,2983.10774007304,2022.0,0.0,27.7806702737761,2022,0,3.72144812515979,2022,0,57.83102036,2022.0,0.0,,,,9.19458568443561,2022.0,0.0,36.1201417686153,2022.0,0.0,8.00105606659445,4.074669272938092
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,67178.5902274906,2022.0,0.0,84.1349430023993,2022,0,2.70249417477226,2022,0,1830.89074707,2022.0,0.0,,,,15.1155743681524,2022.0,0.0,77.7937502863318,2022.0,0.0,11.115124763527119,7.513103907576965
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,3132.0771484375,2022.0,0.0,34.7209852053086,2022,0,3.12501104243737,2022,0,25.75139618,2022.0,0.0,,,,,,,39.0125504379439,2022.0,0.0,8.049770915110393,3.2865866656248346
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,4228.73382643662,2022.0,0.0,53.4435061024348,2022,0,3.56339204411192,2022,0,63.44842529,2022.0,0.0,,,,15.5609051361032,2022.0,0.0,39.328601950874,2022.0,0.0,8.349894344868162,4.16586529603783
SGP,Singapore,East Asia & Pacific,High income,Not classified,134828.001392614,2022.0,0.0,100.0,2022,0,12.6908966015146,2022,0,3902.14428711,2022.0,0.0,,,,19.6980886706733,2022.0,0.0,15.0924840424926,2022.0,0.0,11.811762598182344,8.269537734755056
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA,2330.40164523401,2022.0,0.0,29.3511689856806,2022,0,3.62869463015929,2022,0,96.74864197,2022.0,0.0,,,,10.1059105801254,2022.0,0.0,9.82858130237828,2022.0,0.0,7.7542249301704835,4.582399305878942
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA,2934.7332634039,2022.0,0.0,44.2666343543487,2022,0,3.17537929635059,2022,0,41.31875229,2022.0,0.0,,,,7.00369132025097,2022.0,0.0,22.3654861743939,2022.0,0.0,7.984712535267993,3.7452303043649464
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,IBRD,11085.6166169553,2022.0,0.0,74.1465021298679,2022,0,7.86163091397109,2022,0,500.20321655,2022.0,0.0,,,,13.7685122517619,2022.0,0.0,29.793836814941,2022.0,0.0,9.313493949662904,6.217011640698845
SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,24651.8478183529,2022.0,0.0,61.9013813540396,2022,0,22.0776743361109,2022,0,843.57733154,2022.0,0.0,,,,14.8395402509133,2022.0,0.0,19.5487459666309,2022.0,0.0,10.112647702954046,6.738836302854795
STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA,5632.13890715047,2022.0,0.0,68.3720919798341,2022,0,3.84856719913391,2022,0,139.02836609,2022.0,0.0,,,,0.734058326876875,2022.0,0.0,14.9991986078849,2022.0,0.0,8.636422098123864,4.941845017014243
SUR,Suriname,Latin America & Caribbean ,Upper middle income,Blend,18742.5873760369,2022.0,0.0,65.8985443115234,2022,0,7.3556078335719,2022,0,344.74603271,2022.0,0.0,,,,27.6729726702699,2022.0,0.0,16.0523575757927,2022.0,0.0,9.838606966289593,5.845704496032181
SVK,Slovak Republic,Europe & Central Asia,High income,Not classified,38648.9855746919,2022.0,0.0,53.1902831072528,2022,0,17.5706371952843,2022,0,1642.39208984,2022.0,0.0,,,,17.3506431084601,2022.0,0.0,13.7526914267728,2022.0,0.0,10.56230168078631,7.404517732195981
SVN,Slovenia,Europe & Central Asia,High income,Not classified,47058.8865960028,2022.0,0.0,55.3377817873563,2022,0,20.8812714279501,2022,0,2737.84936523,2022.0,0.0,,,,19.934678378123,2022.0,0.0,13.6531875986125,2022.0,0.0,10.759176252503753,7.915293171485668
SWE,Sweden,Europe & Central Asia,High income,Not classified,62544.5002248644,2022.0,0.0,88.4038576504809,2022,0,20.3419018248482,2022,0,6022.39257813,2022.0,0.0,,,,13.686213930746,2022.0,0.0,5.68785506406734,2022.0,0.0,11.043649574456245,8.703405930751918
SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,Blend,9927.60567008139,2022.0,0.0,25.396682918542,2022,0,4.01504122718824,2022,0,284.75802612,2022.0,0.0,,,,29.6218331591913,2022.0,0.0,18.4190593206,2022.0,0.0,9.2031753312768,5.655145390189474
SYR,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,4579.43973633341,2022.0,0.0,72.6124992370605,2022,0,4.66656330771211,2022,0,53.26486588,2022.0,0.0,,,,,,,35.372994873473,2022.0,0.0,8.429550284799216,3.9938769803202443
TCD,Chad,Sub-Saharan Africa ,Low income,IDA,2449.48251052296,2022.0,0.0,25.7635558629694,2022,0,2.05551078224591,2022,0,40.17007446,2022.0,0.0,,,,7.45447343491262,2022.0,0.0,42.4135112395066,2022.0,0.0,7.8040402272186284,3.7177116443786717
TGO,Togo,Sub-Saharan Africa ,Lower middle income,IDA,3086.40878742334,2022.0,0.0,42.7332327975627,2022,0,3.61433732873147,2022,0,55.79545593,2022.0,0.0,,,,11.6124998586211,2022.0,0.0,35.8141758880983,2022.0,0.0,8.035087437964894,4.039456321294442
THA,Thailand,East Asia & Pacific,Upper middle income,IBRD,20768.4800093577,2022.0,0.0,59.742374420166,2022,0,14.0967841661394,2022,0,369.97647095,2022.0,0.0,,,,27.0303300560283,2022.0,0.0,23.7248825508583,2022.0,0.0,9.941239880897527,5.9161386399763165
TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA,4213.75618362687,2022.0,0.0,26.1957126615618,2022,0,3.47287654894973,2022,0,78.61326599,2022.0,0.0,,,,15.1406689868228,2022.0,0.0,34.3869193134356,2022.0,0.0,8.346347023834491,4.377180737130237
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend,5348.49182701353,2022.0,0.0,28.5857292288968,2022,0,5.40526131868541,2022,0,174.91529846,2022.0,0.0,,,,1.29056913577788,2022.0,0.0,12.7214619688248,2022.0,0.0,8.584756849773687,5.170002620445992
TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD,30784.1112580356,2022.0,0.0,53.9474037904998,2022,0,11.3581160508757,2022,0,1266.28820801,2022.0,0.0,,,,17.5375492099424,2022.0,0.0,14.4879289551393,2022.0,0.0,10.334786451372745,7.144634627231346
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,12712.22345453,2022.0,0.0,69.707138648303,2022,0,8.83897616977039,2022,0,276.46380615,2022.0,0.0,,,,15.6275077181244,2022.0,0.0,22.397309689228,2022.0,0.0,9.45039794764848,5.625690496391692
TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD,33520.8111384208,2022.0,0.0,89.0381164550781,2022,0,9.71952040624191,2022,0,385.87997437,2022.0,0.0,,,,21.8019507331825,2022.0,0.0,27.691660845571,2022.0,0.0,10.419951584712166,5.9581145011784935
TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA,5044.53984578911,2022.0,0.0,63.3065768081154,2022,0,5.88470776621297,2022,0,1300.46679688,2022.0,0.0,,,,,,,5.40102031406572,2022.0,0.0,8.52625993316586,7.1712472126839195
TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA,3546.98095703125,2022.0,0.0,34.8234736377147,2022,0,3.03504980952398,2022,0,35.93323135,2022.0,0.0,,,,8.18310234075459,2022.0,0.0,21.8389520235848,2022.0,0.0,8.17413397617472,3.609111724359673
UGA,Uganda,Sub-Saharan Africa ,Low income,IDA,2724.90609568409,2022.0,0.0,29.9251969709665,2022,0,2.11520498203448,2022,0,44.47286224,2022.0,0.0,,,,16.371869705691,2022.0,0.0,31.8919228193081,2022.0,0.0,7.91055616400507,3.8171157137335063
UKR,Ukraine,Europe & Central Asia,Upper middle income,IBRD,13787.12109375,2022.0,0.0,69.42345912103,2022,0,17.8569387445167,2022,0,369.90487671,2021.0,1.0,,,,7.6035757191006,2022.0,0.0,14.0233703256144,2022.0,0.0,9.531562710144607,5.915945632724016
URY,Uruguay,Latin America & Caribbean ,High income,IBRD,30840.0709827676,2022.0,0.0,95.4977416992188,2022,0,15.6134055931249,2022,0,1850.80737305,2022.0,0.0,,,,10.5006057676031,2022.0,0.0,11.789659192261,2022.0,0.0,10.336602554141987,7.523917399564504
USA,United States,North America,High income,Not classified,72828.7430907189,2022.0,0.0,80.0324978239707,2022,0,16.9196203896458,2022,0,12586.19628906,2022.0,0.0,,,,10.5250313827085,2021.0,1.0,7.4282378905124,2022.0,0.0,11.195879709685746,9.44043540875639
VNM,Viet Nam,East Asia & Pacific,Upper middle income,IBRD,12979.7638983711,2022.0,0.0,37.5478515625,2022,0,8.23004774597438,2022,0,188.22650146,2022.0,0.0,,,,24.6563821395791,2022.0,0.0,25.5235044035632,2022.0,0.0,9.471223840481002,5.2429447179503805
VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,3658.51871182046,2022.0,0.0,22.2541249733107,2022,0,4.14986272007513,2022,0,136.79508972,2022.0,0.0,,,,3.83000180624962,2022.0,0.0,7.28588304103265,2022.0,0.0,8.205086918245987,4.925767724562961
WSM,Samoa,East Asia & Pacific,Upper middle income,IDA,6450.19151677842,2022.0,0.0,17.5007949951039,2022,0,5.55629109845977,2022,0,259.95404053,2022.0,0.0,,,,4.30582023243029,2022.0,0.0,5.32741204590433,2022.0,0.0,8.772020124012572,5.564344301893671
YEM,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,,,,36.3226310308295,2022,0,2.50407638745023,2022,0,54.29036331,2022.0,0.0,,,,,,,47.1146493200055,2022.0,0.0,,4.012598631317582
ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD,13767.4967589936,2022.0,0.0,63.4766699210327,2022,0,6.3616265627803,2022,0,570.48028564,2022.0,0.0,,,,12.4454055010392,2022.0,0.0,28.5062817047988,2022.0,0.0,9.530138417934381,6.348229986821848
ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA,3585.12379084347,2022.0,0.0,44.5988511178469,2022,0,1.85608917171283,2022,0,75.40128326,2022.0,0.0,,,,7.99635289190961,2022.0,0.0,23.4901848842686,2022.0,0.0,8.184827174161413,4.3359994926282726
ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend,5036.78317732239,2022.0,0.0,38.7055207169041,2022,0,3.6082270050035,2022,0,68.90727997,2022.0,0.0,,,,18.0604469295427,2022.0,0.0,17.3901790946352,2022.0,0.0,8.524721418535522,4.247169792171494
